3, 2019, 4, 19, 18, 21, 46, 247, 40.002369, -83.015785, 295
3, 2019, 4, 19, 18, 21, 46, 250, 40.002369, -83.015785, 295
3, 2019, 4, 19, 18, 23, 52, 252, 40.002375, -83.015866, 295
3, 2019, 4, 19, 18, 23, 52, 246, 40.002375, -83.015866, 295
3, 2019, 4, 19, 18, 24, 17, 239, 40.002381, -83.015765, 295
3, 2019, 4, 19, 18, 24, 37, 243, 40.002399, -83.015739, 295
3, 2019, 4, 19, 18, 24, 42, 255, 40.002391, -83.015753, 295
3, 2019, 4, 19, 18, 24, 42, 241, 40.002391, -83.015753, 295
3, 2019, 4, 19, 18, 24, 57, 249, 40.002396, -83.015723, 295
3, 2019, 4, 19, 18, 25, 12, 244, 40.002394, -83.015594, 295
3, 2019, 4, 19, 18, 25, 17, 237, 40.002388, -83.015557, 295
3, 2019, 4, 19, 18, 25, 22, 253, 40.002382, -83.015545, 295
3, 2019, 4, 19, 18, 25, 47, 1, 40.002392, -83.015704, 229.9
3, 2019, 4, 19, 18, 25, 52, 0, 40.002402, -83.015696, 229.9
3, 2019, 4, 19, 18, 25, 57, 253, 40.002410, -83.015688, 229
3, 2019, 4, 19, 18, 26, 27, 248, 40.002395, -83.015826, 247
3, 2019, 4, 19, 18, 26, 27, 246, 40.002395, -83.015826, 247
3, 2019, 4, 19, 18, 26, 57, 246, 40.002371, -83.016025, 247
3, 2019, 4, 19, 18, 27, 2, 244, 40.002370, -83.016026, 247.
3, 2019, 4, 19, 18, 27, 17, 237, 40.002387, -83.016150, 247
3, 2019, 4, 19, 18, 27, 32, 252, 40.002399, -83.016288, 247
