2, 2019, 4, 10, 21, 32, 18, 175, 40.00, -83.02, 194.00, 5
2, 2019, 4, 10, 21, 32, 18, 175, 40.00, -83.02, 194.00, 5
2, 2019, 4, 10, 21, 32, 18, 175, 40.00, -83.02, 194.00, 5
2, 2019, 4, 10, 21, 32, 18, 175, 40.00, -83.02, 179.30, 5
2, 2019, 4, 10, 21, 32, 18, 175, 40.00, -83.02, 179.30, 5
2, 2019, 4, 10, 21, 32, 18, 175, 40.00, -83.02, 179.30, 5
2, 2019, 4, 10, 21, 32, 18, 175, 40.00, -83.02, 179.30, 5
2, 2019, 4, 10, 21, 32, 18, 175, 40.00, -83.02, 179.30, 5
2, 2019, 4, 10, 21, 32, 18, 175, 40.00, -83.02, 179.30, 5
2, 2019, 4, 10, 21, 32, 18, 175, 40.00, -83.02, 179.30, 5
2, 2019, 4, 10, 21, 32, 18, 175, 40.00, -83.02, 179.30, 5
2, 2019, 4, 10, 21, 32, 18, 175, 40.00, -83.02, 179.30, 5
2, 2019, 4, 10, 21, 32, 18, 175, 40.00, -83.02, 179.30, 5
2, 2019, 4, 10, 21, 39, 11, 172, 40.00, -83.02, 172.60, 4
2, 2019, 4, 10, 21, 39, 50, 173, 40.00, -83.02, 172.60, 4
2, 0, 0, 0, 0, 0, 0, 0, 0.00, 0.00, 226.10, 0
2, 2019, 4, 10, 21, 46, 19, 177, 40.00, -83.02, 238.60, 5
